FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
Contemporary48.mid,13,14,CON_0055,4/4,LEGACY,YES,CON,16,NO,,Contemporary48.mid:13-14
Contemporary48.mid,15,16,,4/4,LEGACY,NO,CON,16,NO,CON_0054,Contemporary48.mid:15-16; duplicate of CON_0054; RAW identical; not exported
ethnic5.mid,1,2,ETH_0001,4/4,ADD4,YES,ETH,16,NO,,ethnic5.mid:1-2
ethnic5.mid,3,4,ETH_0002,4/4,ADD4,YES,ETH,16,NO,,ethnic5.mid:3-4
ethnic5.mid,5,6,,4/4,ADD4,NO,ETH,16,NO,ETH_0001,ethnic5.mid:5-6; duplicate of ETH_0001; RAW identical; not exported
ethnic5.mid,7,8,,4/4,ADD4,NO,ETH,16,NO,ETH_0002,ethnic5.mid:7-8; duplicate of ETH_0002; RAW identical; not exported
ethnic5.mid,9,10,ETH_0003,4/4,ADD4,YES,ETH,16,NO,,ethnic5.mid:9-10
ethnic5.mid,11,12,ETH_0004,4/4,ADD4,YES,ETH,16,NO,,ethnic5.mid:11-12
ethnic5.mid,13,14,,4/4,ADD4,NO,ETH,16,NO,ETH_0003,ethnic5.mid:13-14; duplicate of ETH_0003; RAW identical; not exported
ethnic5.mid,15,16,,4/4,ADD4,NO,ETH,16,NO,ETH_0004,ethnic5.mid:15-16; duplicate of ETH_0004; RAW identical; not exported
ethnic11.mid,1,2,ETH_0005,4/4,LEGACY,YES,ETH,16,NO,,ethnic11.mid:1-2
ethnic11.mid,3,4,ETH_0006,4/4,LEGACY,YES,ETH,16,NO,,ethnic11.mid:3-4
ethnic11.mid,5,6,ETH_0007,4/4,LEGACY,YES,ETH,16,NO,,ethnic11.mid:5-6
ethnic11.mid,7,8,,4/4,LEGACY,NO,ETH,16,NO,ETH_0007,ethnic11.mid:7-8; duplicate of ETH_0007; RAW identical; not exported
ethnic11.mid,9,10,ETH_0008,4/4,ADD3,YES,ETH,16,NO,,ethnic11.mid:9-10
ethnic11.mid,11,12,ETH_0009,4/4,ADD3,YES,ETH,16,NO,,ethnic11.mid:11-12
ethnic11.mid,13,14,ETH_0010,4/4,ADD3,YES,ETH,16,NO,,ethnic11.mid:13-14
ethnic11.mid,15,16,ETH_0011,4/4,ADD3,YES,ETH,16,NO,,ethnic11.mid:15-16
ethnic24.mid,1,2,ETH_0012,4/4,LEGACY,YES,ETH,16,NO,,ethnic24.mid:1-2
ethnic24.mid,3,4,,4/4,LEGACY,NO,ETH,16,NO,ETH_0012,ethnic24.mid:3-4; duplicate of ETH_0012; RAW identical; not exported
ethnic24.mid,5,6,,4/4,LEGACY,NO,ETH,16,NO,ETH_0012,ethnic24.mid:5-6; duplicate of ETH_0012; RAW identical; not exported
ethnic24.mid,7,8,,4/4,LEGACY,NO,ETH,16,NO,ETH_0012,ethnic24.mid:7-8; duplicate of ETH_0012; RAW identical; not exported
ethnic24.mid,9,10,ETH_0013,4/4,ADD1,YES,ETH,16,NO,,ethnic24.mid:9-10
ethnic24.mid,11,12,,4/4,ADD1,NO,ETH,16,NO,ETH_0013,ethnic24.mid:11-12; duplicate of ETH_0013; RAW identical; not exported
ethnic24.mid,13,14,,4/4,ADD1,NO,ETH,16,NO,ETH_0013,ethnic24.mid:13-14; duplicate of ETH_0013; RAW identical; not exported
ethnic24.mid,15,16,,4/4,ADD1,NO,ETH,16,NO,ETH_0013,ethnic24.mid:15-16; duplicate of ETH_0013; RAW identical; not exported
ethnic24.mid,17,17,,4/4,LEGACY,NO,ETH,16,NO,,ethnic24.mid:17; empty block (0 CH10 note-on); not exported
ethnic28.mid,1,2,ETH_0014,4/4,ADD1,YES,ETH,16,NO,,ethnic28.mid:1-2
ethnic28.mid,3,4,ETH_0015,4/4,ADD1,YES,ETH,16,NO,,ethnic28.mid:3-4
ethnic28.mid,5,6,,4/4,ADD1,NO,ETH,16,NO,ETH_0014,ethnic28.mid:5-6; duplicate of ETH_0014; RAW identical; not exported
ethnic28.mid,7,8,ETH_0016,4/4,ADD1,YES,ETH,16,NO,,ethnic28.mid:7-8
ethnic28.mid,9,10,ETH_0017,4/4,ADD1,YES,ETH,16,NO,,ethnic28.mid:9-10
ethnic28.mid,11,12,ETH_0018,4/4,ADD1,YES,ETH,16,NO,,ethnic28.mid:11-12
ethnic28.mid,13,14,,4/4,ADD1,NO,ETH,16,NO,ETH_0017,ethnic28.mid:13-14; duplicate of ETH_0017; RAW identical; not exported
ethnic28.mid,15,16,ETH_0019,4/4,ADD1,YES,ETH,16,NO,,ethnic28.mid:15-16
folk1.mid,1,2,FOL_0001,4/4,LEGACY,YES,FOL,16,NO,,folk1.mid:1-2
folk1.mid,3,4,,4/4,LEGACY,NO,FOL,16,NO,FOL_0001,folk1.mid:3-4; duplicate of FOL_0001; RAW identical; not exported
folk1.mid,5,6,,4/4,LEGACY,NO,FOL,16,NO,FOL_0001,folk1.mid:5-6; duplicate of FOL_0001; RAW identical; not exported
folk1.mid,7,8,FOL_0002,4/4,LEGACY,YES,FOL,16,NO,,folk1.mid:7-8
folk1.mid,9,10,FOL_0003,4/4,LEGACY,YES,FOL,16,NO,,folk1.mid:9-10
folk1.mid,11,12,,4/4,LEGACY,NO,FOL,16,NO,FOL_0002,folk1.mid:11-12; duplicate of FOL_0002; RAW identical; not exported
folk1.mid,13,14,,4/4,LEGACY,NO,FOL,16,NO,FOL_0003,folk1.mid:13-14; duplicate of FOL_0003; RAW identical; not exported
folk1.mid,15,16,,4/4,LEGACY,NO,FOL,16,NO,FOL_0001,folk1.mid:15-16; duplicate of FOL_0001; RAW identical; not exported
folk5.mid,1,2,FOL_0004,4/4,LEGACY,YES,FOL,16,NO,,folk5.mid:1-2
folk5.mid,3,4,,4/4,LEGACY,NO,FOL,16,NO,FOL_0004,folk5.mid:3-4; duplicate of FOL_0004; RAW identical; not exported
folk5.mid,5,6,FOL_0005,4/4,LEGACY,YES,FOL,16T,NO,,folk5.mid:5-6
folk5.mid,7,8,,4/4,LEGACY,NO,FOL,16T,NO,FOL_0005,folk5.mid:7-8; duplicate of FOL_0005; RAW identical; not exported
folk5.mid,9,10,FOL_0006,4/4,LEGACY,YES,FOL,16,NO,,folk5.mid:9-10
folk5.mid,11,12,,4/4,LEGACY,NO,FOL,16,NO,FOL_0006,folk5.mid:11-12; duplicate of FOL_0006; RAW identical; not exported
folk5.mid,13,14,FOL_0007,4/4,LEGACY,YES,FOL,16,NO,,folk5.mid:13-14
folk5.mid,15,16,,4/4,LEGACY,NO,FOL,16,NO,FOL_0007,folk5.mid:15-16; duplicate of FOL_0007; RAW identical; not exported
folk13.mid,1,2,FOL_0008,4/4,LEGACY,YES,FOL,16,NO,,folk13.mid:1-2
folk13.mid,3,4,,4/4,LEGACY,NO,FOL,16,NO,FOL_0008,folk13.mid:3-4; duplicate of FOL_0008; RAW identical; not exported
folk13.mid,5,6,FOL_0009,4/4,LEGACY,YES,FOL,16,NO,,folk13.mid:5-6
folk13.mid,7,8,,4/4,LEGACY,NO,FOL,16,NO,FOL_0009,folk13.mid:7-8; duplicate of FOL_0009; RAW identical; not exported
folk13.mid,9,10,FOL_0010,4/4,LEGACY,YES,FOL,16,NO,,folk13.mid:9-10
folk13.mid,11,12,,4/4,LEGACY,NO,FOL,16,NO,FOL_0010,folk13.mid:11-12; duplicate of FOL_0010; RAW identical; not exported
folk13.mid,13,14,FOL_0011,4/4,LEGACY,YES,FOL,16,NO,,folk13.mid:13-14
folk13.mid,15,16,,4/4,LEGACY,NO,FOL,16,NO,FOL_0011,folk13.mid:15-16; duplicate of FOL_0011; RAW identical; not exported
folk18.mid,1,2,FOL_0012,4/4,LEGACY,YES,FOL,16,NO,,folk18.mid:1-2
folk18.mid,3,4,,4/4,LEGACY,NO,FOL,16,NO,FOL_0012,folk18.mid:3-4; duplicate of FOL_0012; RAW identical; not exported
folk18.mid,5,6,,4/4,LEGACY,NO,FOL,16,NO,FOL_0012,folk18.mid:5-6; duplicate of FOL_0012; RAW identical; not exported
folk18.mid,7,8,FOL_0013,4/4,LEGACY,YES,FOL,16,NO,,folk18.mid:7-8
folk18.mid,9,10,FOL_0014,4/4,LEGACY,YES,FOL,16,NO,,folk18.mid:9-10
folk18.mid,11,12,FOL_0015,4/4,LEGACY,YES,FOL,16,NO,,folk18.mid:11-12
folk18.mid,13,14,,4/4,LEGACY,NO,FOL,16,NO,FOL_0014,folk18.mid:13-14; duplicate of FOL_0014; RAW identical; not exported
folk18.mid,15,16,,4/4,LEGACY,NO,FOL,16,NO,FOL_0015,folk18.mid:15-16; duplicate of FOL_0015; RAW identical; not exported
folk30.mid,1,2,FOL_0016,4/4,LEGACY,YES,FOL,16,NO,,folk30.mid:1-2
folk30.mid,3,4,,4/4,LEGACY,NO,FOL,16,NO,FOL_0016,folk30.mid:3-4; duplicate of FOL_0016; RAW identical; not exported
folk30.mid,5,6,,4/4,LEGACY,NO,FOL,16,NO,FOL_0016,folk30.mid:5-6; duplicate of FOL_0016; RAW identical; not exported
folk30.mid,7,8,,4/4,LEGACY,NO,FOL,16,NO,FOL_0016,folk30.mid:7-8; duplicate of FOL_0016; RAW identical; not exported
folk30.mid,9,10,FOL_0017,4/4,LEGACY,YES,FOL,16,NO,,folk30.mid:9-10
folk30.mid,11,12,,4/4,LEGACY,NO,FOL,16,NO,FOL_0017,folk30.mid:11-12; duplicate of FOL_0017; RAW identical; not exported
folk30.mid,13,14,,4/4,LEGACY,NO,FOL,16,NO,FOL_0017,folk30.mid:13-14; duplicate of FOL_0017; RAW identical; not exported
folk30.mid,15,16,,4/4,LEGACY,NO,FOL,16,NO,FOL_0017,folk30.mid:15-16; duplicate of FOL_0017; RAW identical; not exported
folk33.mid,1,2,FOL_0018,4/4,LEGACY,YES,FOL,16,NO,,folk33.mid:1-2
folk33.mid,3,4,,4/4,LEGACY,NO,FOL,16,NO,FOL_0018,folk33.mid:3-4; duplicate of FOL_0018; RAW identical; not exported
folk33.mid,5,6,,4/4,LEGACY,NO,FOL,16,NO,FOL_0018,folk33.mid:5-6; duplicate of FOL_0018; RAW identical; not exported
folk33.mid,7,8,,4/4,LEGACY,NO,FOL,16,NO,FOL_0018,folk33.mid:7-8; duplicate of FOL_0018; RAW identical; not exported
folk33.mid,9,10,FOL_0019,4/4,LEGACY,YES,FOL,16,NO,,folk33.mid:9-10
folk33.mid,11,12,,4/4,LEGACY,NO,FOL,16,NO,FOL_0019,folk33.mid:11-12; duplicate of FOL_0019; RAW identical; not exported
folk33.mid,13,14,,4/4,LEGACY,NO,FOL,16,NO,FOL_0019,folk33.mid:13-14; duplicate of FOL_0019; RAW identical; not exported
folk33.mid,15,16,,4/4,LEGACY,NO,FOL,16,NO,FOL_0019,folk33.mid:15-16; duplicate of FOL_0019; RAW identical; not exported
folk34.mid,1,2,FOL_0020,4/4,LEGACY,YES,FOL,16,NO,,folk34.mid:1-2
folk34.mid,3,4,,4/4,LEGACY,NO,FOL,16,NO,FOL_0020,folk34.mid:3-4; duplicate of FOL_0020; RAW identical; not exported
folk34.mid,5,6,,4/4,LEGACY,NO,FOL,16,NO,FOL_0020,folk34.mid:5-6; duplicate of FOL_0020; RAW identical; not exported
folk34.mid,7,8,,4/4,LEGACY,NO,FOL,16,NO,FOL_0020,folk34.mid:7-8; duplicate of FOL_0020; RAW identical; not exported
folk34.mid,9,10,FOL_0021,4/4,LEGACY,YES,FOL,16,NO,,folk34.mid:9-10
folk34.mid,11,12,,4/4,LEGACY,NO,FOL,16,NO,FOL_0021,folk34.mid:11-12; duplicate of FOL_0021; RAW identical; not exported
folk34.mid,13,14,,4/4,LEGACY,NO,FOL,16,NO,FOL_0021,folk34.mid:13-14; duplicate of FOL_0021; RAW identical; not exported
folk34.mid,15,16,,4/4,LEGACY,NO,FOL,16,NO,FOL_0021,folk34.mid:15-16; duplicate of FOL_0021; RAW identical; not exported
folk38.mid,1,2,FOL_0022,4/4,LEGACY,YES,FOL,16,NO,,folk38.mid:1-2
folk38.mid,3,4,,4/4,LEGACY,NO,FOL,16,NO,FOL_0022,folk38.mid:3-4; duplicate of FOL_0022; RAW identical; not exported
folk38.mid,5,6,,4/4,LEGACY,NO,FOL,16,NO,FOL_0022,folk38.mid:5-6; duplicate of FOL_0022; RAW identical; not exported
folk38.mid,7,8,FOL_0023,4/4,LEGACY,YES,FOL,16,NO,,folk38.mid:7-8
folk38.mid,9,10,,4/4,LEGACY,NO,FOL,16,NO,FOL_0022,folk38.mid:9-10; duplicate of FOL_0022; RAW identical; not exported
folk38.mid,11,12,,4/4,LEGACY,NO,FOL,16,NO,FOL_0022,folk38.mid:11-12; duplicate of FOL_0022; RAW identical; not exported
folk38.mid,13,14,,4/4,LEGACY,NO,FOL,16,NO,FOL_0022,folk38.mid:13-14; duplicate of FOL_0022; RAW identical; not exported
folk38.mid,15,16,FOL_0024,4/4,LEGACY,YES,FOL,16,NO,,folk38.mid:15-16
folk42.mid,1,2,FOL_0025,4/4,LEGACY,YES,FOL,16,NO,,folk42.mid:1-2
folk42.mid,3,4,FOL_0026,4/4,LEGACY,YES,FOL,16,NO,,folk42.mid:3-4
folk42.mid,5,6,,4/4,LEGACY,NO,FOL,16,NO,FOL_0025,folk42.mid:5-6; duplicate of FOL_0025; RAW identical; not exported
folk42.mid,7,8,,4/4,LEGACY,NO,FOL,16,NO,FOL_0026,folk42.mid:7-8; duplicate of FOL_0026; RAW identical; not exported
folk42.mid,9,10,FOL_0027,4/4,LEGACY,YES,FOL,16,NO,,folk42.mid:9-10
folk42.mid,11,12,FOL_0028,4/4,LEGACY,YES,FOL,16,NO,,folk42.mid:11-12
folk42.mid,13,14,,4/4,LEGACY,NO,FOL,16,NO,FOL_0027,folk42.mid:13-14; duplicate of FOL_0027; RAW identical; not exported
folk42.mid,15,16,,4/4,LEGACY,NO,FOL,16,NO,FOL_0028,folk42.mid:15-16; duplicate of FOL_0028; RAW identical; not exported
folk42.mid,17,17,,4/4,LEGACY,NO,FOL,16,NO,,folk42.mid:17; empty block (0 CH10 note-on); not exported
folk46.mid,1,2,FOL_0029,4/4,LEGACY,YES,FOL,16,NO,,folk46.mid:1-2
folk46.mid,3,4,FOL_0030,4/4,LEGACY,YES,FOL,16,NO,,folk46.mid:3-4
folk46.mid,5,6,,4/4,LEGACY,NO,FOL,16,NO,FOL_0029,folk46.mid:5-6; duplicate of FOL_0029; RAW identical; not exported
folk46.mid,7,8,,4/4,LEGACY,NO,FOL,16,NO,FOL_0030,folk46.mid:7-8; duplicate of FOL_0030; RAW identical; not exported
folk46.mid,9,10,FOL_0031,4/4,LEGACY,YES,FOL,16,NO,,folk46.mid:9-10
folk46.mid,11,12,FOL_0032,4/4,LEGACY,YES,FOL,16,NO,,folk46.mid:11-12
folk46.mid,13,14,,4/4,LEGACY,NO,FOL,16,NO,FOL_0031,folk46.mid:13-14; duplicate of FOL_0031; RAW identical; not exported
folk46.mid,15,16,,4/4,LEGACY,NO,FOL,16,NO,FOL_0032,folk46.mid:15-16; duplicate of FOL_0032; RAW identical; not exported
Jazz1.mid,1,2,JZZ_0010,4/4,LEGACY,YES,JZZ,8T,NO,,Jazz1.mid:1-2
Jazz1.mid,3,4,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0010,Jazz1.mid:3-4; duplicate of JZZ_0010; RAW identical; not exported
Jazz1.mid,5,6,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0010,Jazz1.mid:5-6; duplicate of JZZ_0010; RAW identical; not exported
Jazz1.mid,7,8,JZZ_0011,4/4,LEGACY,YES,JZZ,8T,NO,,Jazz1.mid:7-8
Jazz1.mid,9,10,JZZ_0012,4/4,LEGACY,YES,JZZ,8T,NO,,Jazz1.mid:9-10
Jazz1.mid,11,12,JZZ_0013,4/4,LEGACY,YES,JZZ,8T,NO,,Jazz1.mid:11-12
Jazz1.mid,13,14,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0013,Jazz1.mid:13-14; duplicate of JZZ_0013; RAW identical; not exported
Jazz1.mid,15,16,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0013,Jazz1.mid:15-16; duplicate of JZZ_0013; RAW identical; not exported
Jazz1.mid,17,17,,4/4,LEGACY,NO,JZZ,16,NO,,Jazz1.mid:17; empty block (0 CH10 note-on); not exported
Jazz5.mid,1,2,JZZ_0014,4/4,LEGACY,YES,JZZ,8T,NO,,Jazz5.mid:1-2
Jazz5.mid,3,4,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0014,Jazz5.mid:3-4; duplicate of JZZ_0014; RAW identical; not exported
Jazz5.mid,5,6,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0014,Jazz5.mid:5-6; duplicate of JZZ_0014; RAW identical; not exported
Jazz5.mid,7,8,JZZ_0015,4/4,LEGACY,YES,JZZ,8T,NO,,Jazz5.mid:7-8
Jazz5.mid,9,10,JZZ_0016,4/4,LEGACY,YES,JZZ,8T,NO,,Jazz5.mid:9-10
Jazz5.mid,11,12,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0016,Jazz5.mid:11-12; duplicate of JZZ_0016; RAW identical; not exported
Jazz5.mid,13,14,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0016,Jazz5.mid:13-14; duplicate of JZZ_0016; RAW identical; not exported
Jazz5.mid,15,16,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0016,Jazz5.mid:15-16; duplicate of JZZ_0016; RAW identical; not exported
Jazz5.mid,17,17,,4/4,LEGACY,NO,JZZ,16,NO,,Jazz5.mid:17; empty block (0 CH10 note-on); not exported
Jazz12.mid,1,2,JZZ_0017,4/4,LEGACY,YES,JZZ,8T,NO,,Jazz12.mid:1-2
Jazz12.mid,3,4,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0017,Jazz12.mid:3-4; duplicate of JZZ_0017; RAW identical; not exported
Jazz12.mid,5,6,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0017,Jazz12.mid:5-6; duplicate of JZZ_0017; RAW identical; not exported
Jazz12.mid,7,8,JZZ_0018,4/4,LEGACY,YES,JZZ,8T,NO,,Jazz12.mid:7-8
Jazz12.mid,9,10,JZZ_0019,4/4,LEGACY,YES,JZZ,8T,NO,,Jazz12.mid:9-10
Jazz12.mid,11,12,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0019,Jazz12.mid:11-12; duplicate of JZZ_0019; RAW identical; not exported
Jazz12.mid,13,14,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0019,Jazz12.mid:13-14; duplicate of JZZ_0019; RAW identical; not exported
Jazz12.mid,15,16,,4/4,LEGACY,NO,JZZ,8T,NO,JZZ_0019,Jazz12.mid:15-16; duplicate of JZZ_0019; RAW identical; not exported
Jazz12.mid,17,17,,4/4,LEGACY,NO,JZZ,16,NO,,Jazz12.mid:17; empty block (0 CH10 note-on); not exported
Latin2.mid,1,2,LAT_0022,4/4,RAP,YES,LAT,16,NO,,Latin2.mid:1-2
Latin2.mid,3,4,LAT_0023,4/4,RAP,YES,LAT,16,NO,,Latin2.mid:3-4
Latin2.mid,5,6,LAT_0024,4/4,RAP,YES,LAT,16,NO,,Latin2.mid:5-6
Latin2.mid,7,8,LAT_0025,4/4,RAP,YES,LAT,16,NO,,Latin2.mid:7-8
Latin2.mid,9,10,LAT_0026,4/4,ADD2,YES,LAT,16,NO,,Latin2.mid:9-10
Latin2.mid,11,12,LAT_0027,4/4,ADD2,YES,LAT,16,NO,,Latin2.mid:11-12
Latin2.mid,13,14,,4/4,ADD2,NO,LAT,16,NO,LAT_0027,Latin2.mid:13-14; duplicate of LAT_0027; RAW identical; not exported
Latin2.mid,15,16,,4/4,ADD2,NO,LAT,16,NO,LAT_0027,Latin2.mid:15-16; duplicate of LAT_0027; RAW identical; not exported
Latin6.mid,1,2,,4/4,LEGACY,NO,LAT,16,NO,,Latin6.mid:1-2; unsupported MIDI note(s) 82 for SLOT_MAP LEGACY; not exported
Latin6.mid,3,4,,4/4,LEGACY,NO,LAT,16,NO,B001,Latin6.mid:3-4; unsupported MIDI note(s) 82 for SLOT_MAP LEGACY; not exported; duplicate of B001; RAW identical; not exported; reference block is itself not exportable
Latin6.mid,5,6,,4/4,LEGACY,NO,LAT,16,NO,B001,Latin6.mid:5-6; unsupported MIDI note(s) 82 for SLOT_MAP LEGACY; not exported; duplicate of B001; RAW identical; not exported; reference block is itself not exportable
Latin6.mid,7,8,,4/4,LEGACY,NO,LAT,16,NO,,Latin6.mid:7-8; unsupported MIDI note(s) 82 for SLOT_MAP LEGACY; not exported
Latin6.mid,9,10,LAT_0028,4/4,LEGACY,YES,LAT,16,NO,,Latin6.mid:9-10
Latin6.mid,11,12,LAT_0029,4/4,LEGACY,YES,LAT,16,NO,,Latin6.mid:11-12
Latin6.mid,13,14,,4/4,LEGACY,NO,LAT,16,NO,LAT_0029,Latin6.mid:13-14; duplicate of LAT_0029; RAW identical; not exported
Latin6.mid,15,16,,4/4,LEGACY,NO,LAT,16,NO,LAT_0029,Latin6.mid:15-16; duplicate of LAT_0029; RAW identical; not exported
Latin6.mid,17,17,,4/4,LEGACY,NO,LAT,16,NO,,Latin6.mid:17; empty block (0 CH10 note-on); not exported
Latin9.mid,1,2,LAT_0030,4/4,LEGACY,YES,LAT,16,NO,,Latin9.mid:1-2
Latin9.mid,3,4,,4/4,LEGACY,NO,LAT,16,NO,LAT_0030,Latin9.mid:3-4; duplicate of LAT_0030; RAW identical; not exported
Latin9.mid,5,6,,4/4,LEGACY,NO,LAT,16,NO,LAT_0030,Latin9.mid:5-6; duplicate of LAT_0030; RAW identical; not exported
Latin9.mid,7,8,LAT_0031,4/4,LEGACY,YES,LAT,16,NO,,Latin9.mid:7-8
Latin9.mid,9,10,LAT_0032,4/4,LEGACY,YES,LAT,16,NO,,Latin9.mid:9-10
Latin9.mid,11,12,,4/4,LEGACY,NO,LAT,16,NO,LAT_0032,Latin9.mid:11-12; duplicate of LAT_0032; RAW identical; not exported
Latin9.mid,13,14,,4/4,LEGACY,NO,LAT,16,NO,LAT_0032,Latin9.mid:13-14; duplicate of LAT_0032; RAW identical; not exported
Latin9.mid,15,16,,4/4,LEGACY,NO,LAT,16,NO,LAT_0032,Latin9.mid:15-16; duplicate of LAT_0032; RAW identical; not exported
Latin15.mid,1,2,LAT_0033,4/4,RAP,YES,LAT,16,NO,,Latin15.mid:1-2
Latin15.mid,3,4,,4/4,RAP,NO,LAT,16,NO,LAT_0033,Latin15.mid:3-4; duplicate of LAT_0033; RAW identical; not exported
Latin15.mid,5,6,,4/4,RAP,NO,LAT,16,NO,LAT_0033,Latin15.mid:5-6; duplicate of LAT_0033; RAW identical; not exported
Latin15.mid,7,8,LAT_0034,4/4,RAP,YES,LAT,16,NO,,Latin15.mid:7-8
Latin15.mid,9,10,LAT_0035,4/4,LEGACY,YES,LAT,16,NO,,Latin15.mid:9-10
Latin15.mid,11,12,LAT_0036,4/4,LEGACY,YES,LAT,16,NO,,Latin15.mid:11-12
Latin15.mid,13,14,,4/4,LEGACY,NO,LAT,16,NO,LAT_0036,Latin15.mid:13-14; duplicate of LAT_0036; RAW identical; not exported
Latin15.mid,15,16,,4/4,LEGACY,NO,LAT,16,NO,LAT_0036,Latin15.mid:15-16; duplicate of LAT_0036; RAW identical; not exported
Latin21.mid,1,2,LAT_0037,4/4,LEGACY,YES,LAT,16,NO,,Latin21.mid:1-2
Latin21.mid,3,4,,4/4,LEGACY,NO,LAT,16,NO,LAT_0037,Latin21.mid:3-4; duplicate of LAT_0037; RAW identical; not exported
Latin21.mid,5,6,,4/4,LEGACY,NO,LAT,16,NO,LAT_0037,Latin21.mid:5-6; duplicate of LAT_0037; RAW identical; not exported
Latin21.mid,7,8,LAT_0038,4/4,LEGACY,YES,LAT,16,NO,,Latin21.mid:7-8
Latin21.mid,9,10,LAT_0039,4/4,LEGACY,YES,LAT,16,NO,,Latin21.mid:9-10
Latin21.mid,11,12,,4/4,LEGACY,NO,LAT,16,NO,LAT_0039,Latin21.mid:11-12; duplicate of LAT_0039; RAW identical; not exported
Latin21.mid,13,14,,4/4,LEGACY,NO,LAT,16,NO,LAT_0039,Latin21.mid:13-14; duplicate of LAT_0039; RAW identical; not exported
Latin21.mid,15,16,LAT_0040,4/4,LEGACY,YES,LAT,16,NO,,Latin21.mid:15-16
Latin21.mid,17,17,,4/4,LEGACY,NO,LAT,16,NO,,Latin21.mid:17; empty block (0 CH10 note-on); not exported
Latin24.mid,1,2,LAT_0041,4/4,LEGACY,YES,LAT,16,NO,,Latin24.mid:1-2
Latin24.mid,3,4,,4/4,LEGACY,NO,LAT,16,NO,LAT_0041,Latin24.mid:3-4; duplicate of LAT_0041; RAW identical; not exported
Latin24.mid,5,6,,4/4,LEGACY,NO,LAT,16,NO,LAT_0041,Latin24.mid:5-6; duplicate of LAT_0041; RAW identical; not exported
Latin24.mid,7,8,LAT_0042,4/4,LEGACY,YES,LAT,16,NO,,Latin24.mid:7-8
Latin24.mid,9,10,LAT_0043,4/4,ADD2,YES,LAT,16,NO,,Latin24.mid:9-10
Latin24.mid,11,12,LAT_0044,4/4,ADD2,YES,LAT,16,NO,,Latin24.mid:11-12
Latin24.mid,13,14,,4/4,ADD2,NO,LAT,16,NO,LAT_0044,Latin24.mid:13-14; duplicate of LAT_0044; RAW identical; not exported
Latin24.mid,15,16,,4/4,ADD2,NO,LAT,16,NO,LAT_0044,Latin24.mid:15-16; duplicate of LAT_0044; RAW identical; not exported
Latin29.mid,1,2,LAT_0045,4/4,ADD2,YES,LAT,16,NO,,Latin29.mid:1-2
Latin29.mid,3,4,LAT_0046,4/4,ADD2,YES,LAT,16,NO,,Latin29.mid:3-4
Latin29.mid,5,6,,4/4,ADD2,NO,LAT,16,NO,LAT_0045,Latin29.mid:5-6; duplicate of LAT_0045; RAW identical; not exported
Latin29.mid,7,8,LAT_0047,4/4,ADD2,YES,LAT,16,NO,,Latin29.mid:7-8
Latin29.mid,9,10,LAT_0048,4/4,ADD2,YES,LAT,16,NO,,Latin29.mid:9-10
Latin29.mid,11,12,LAT_0049,4/4,ADD2,YES,LAT,16,NO,,Latin29.mid:11-12
Latin29.mid,13,14,LAT_0050,4/4,ADD2,YES,LAT,16,NO,,Latin29.mid:13-14
Latin29.mid,15,16,,4/4,ADD2,NO,LAT,16,NO,LAT_0049,Latin29.mid:15-16; duplicate of LAT_0049; RAW identical; not exported
Latin34time1.mid,1,2,LTF_0001,3/4,ADD3,YES,LTF,16,NO,,Latin34time1.mid:1-2
Latin34time1.mid,3,4,LTF_0002,3/4,ADD3,YES,LTF,16,NO,,Latin34time1.mid:3-4
Latin34time1.mid,5,6,,3/4,ADD3,NO,LTF,16,NO,LTF_0001,Latin34time1.mid:5-6; duplicate of LTF_0001; RAW identical; not exported
Latin34time1.mid,7,8,LTF_0003,3/4,ADD3,YES,LTF,16,NO,,Latin34time1.mid:7-8
Latin34time1.mid,9,10,LTF_0004,3/4,LEGACY,YES,LTF,16,NO,,Latin34time1.mid:9-10
Latin34time1.mid,11,12,LTF_0005,3/4,LEGACY,YES,LTF,16,NO,,Latin34time1.mid:11-12
Latin34time1.mid,13,14,,3/4,LEGACY,NO,LTF,16,NO,LTF_0004,Latin34time1.mid:13-14; duplicate of LTF_0004; RAW identical; not exported
Latin34time1.mid,15,16,,3/4,LEGACY,NO,LTF,16,NO,LTF_0005,Latin34time1.mid:15-16; duplicate of LTF_0005; RAW identical; not exported
Latin39.mid,1,2,LAT_0051,4/4,ADD2,YES,LAT,16,NO,,Latin39.mid:1-2
Latin39.mid,3,4,LAT_0052,4/4,ADD2,YES,LAT,16,NO,,Latin39.mid:3-4
